player_id,gp,pass_att,pass_cmp,pass_yd,pass_td,pass_int,pass_sack,pass_air_yd,pass_rz_att,rush_att,rush_yd,rush_td,rush_btkl,rush_yac,rush_rz_att,rush_tkl_loss,rec,rec_tgt,rec_yd,rec_td,rec_air_yd,rec_yar,rec_drop,rec_rz_tgt,fum,fum_lost,st_td,off_snp,tm_off_snp,bonus_pass_yd_300,bonus_pass_yd_400,bonus_rush_yd_100,bonus_rush_yd_200,bonus_rec_yd_100,bonus_rec_yd_200,season,position,points_freedom,points_uww,ppg_freedom,ppg_uww,pos_rank_freedom_tot,pos_rank_freedom_per,rank_freedom_tot,rank_freedom_per,pos_rank_uww_tot,pos_rank_uww_per,rank_uww_tot,rank_uww_per,starter_freedom,starter_uww
11982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
9756,14.0,,,,,,,,,2.0,81.0,1.0,1.0,16.0,,,42.0,79.0,610.0,3.0,477.0,133.0,6.0,13.0,,,,652.0,771.0,,,,,2.0,,2025,WR,139.1,139.1,9.9,9.9,42.0,47.0,117.0,139.0,42.0,47.0,115.0,132.0,False,False
7574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
4033,12.0,,,,,,,,,,,,,,,,33.0,48.0,293.0,4.0,133.0,160.0,1.0,8.0,,,,514.0,799.0,,,,,,,2025,TE,86.3,86.3,7.2,7.2,34.0,29.0,200.0,195.0,34.0,29.0,198.0,192.0,False,False
13621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
4152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
12799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
3497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
4595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
4670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
13298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
13873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
13861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
13777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
9491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
7502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
7464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
2582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,QB,0.0,0.0,,,73.0,,546.0,,69.0,,542.0,,False,False
7549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
5849,5.0,161.0,110.0,962.0,6.0,3.0,16.0,417.0,20.0,29.0,173.0,1.0,2.0,43.0,3.0,3.0,,,,,,,,,1.0,1.0,,318.0,321.0,,,,,,,2025,QB,77.8,70.5,15.6,14.1,38.0,21.0,210.0,41.0,38.0,21.0,223.0,57.0,False,False
13783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
5409,15.0,,,,,,,,,,,,,,,,19.0,24.0,168.0,2.0,85.0,83.0,,6.0,,,,142.0,911.0,,,,,,,2025,TE,47.8,47.8,3.2,3.2,55.0,55.0,286.0,328.0,55.0,56.0,284.0,323.0,False,False
13663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
12361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,QB,0.0,0.0,,,73.0,,546.0,,69.0,,542.0,,False,False
12256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
7233,5.0,,,,,,,,,,,,,,,,2.0,4.0,8.0,,1.0,7.0,1.0,2.0,,,,92.0,350.0,,,,,,,2025,WR,2.8,2.8,0.6,0.6,206.0,198.0,499.0,478.0,206.0,198.0,495.0,474.0,False,False
587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
7985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
6960,12.0,,,,,,,,,,,,,,,,12.0,18.0,197.0,1.0,133.0,64.0,2.0,1.0,,,,292.0,751.0,,,,,,,2025,WR,37.7,37.7,3.1,3.1,122.0,136.0,301.0,337.0,122.0,136.0,300.0,331.0,False,False
11068,17.0,,,,,,,,,,,,,,,,8.0,24.0,116.0,2.0,100.0,16.0,2.0,5.0,,,,280.0,1043.0,,,,,,,2025,WR,31.6,31.6,1.9,1.9,131.0,161.0,324.0,386.0,131.0,161.0,322.0,385.0,False,False
1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
6819,17.0,,,,,,,,,,,,,,,,80.0,111.0,784.0,7.0,525.0,259.0,5.0,12.0,,,,860.0,1007.0,,,,,1.0,,2025,WR,202.4,202.4,11.9,11.9,22.0,32.0,66.0,97.0,22.0,32.0,65.0,94.0,True,True
11575,17.0,,,,,,,,,58.0,275.0,,1.0,51.0,7.0,6.0,10.0,13.0,86.0,2.0,-13.0,99.0,2.0,4.0,,,1.0,120.0,1057.0,,,1.0,,,,2025,RB,66.1,66.1,3.9,3.9,60.0,78.0,236.0,289.0,60.0,78.0,233.0,286.0,False,False
11245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
7002,17.0,,,,,,,,,,,,,,,,77.0,102.0,889.0,3.0,527.0,362.0,6.0,8.0,2.0,2.0,,799.0,1056.0,,,,,,,2025,TE,179.9,179.9,10.6,10.6,9.0,13.0,85.0,128.0,9.0,13.0,84.0,119.0,True,True
12485,16.0,,,,,,,,,7.0,22.0,,,2.0,1.0,2.0,28.0,44.0,322.0,5.0,212.0,110.0,2.0,4.0,,,,495.0,1054.0,,,,,,,2025,WR,92.4,92.4,5.8,5.8,68.0,82.0,185.0,229.0,68.0,82.0,183.0,229.0,False,False
8885,10.0,,,,,,,,,,,,,,,,2.0,4.0,19.0,,-2.0,21.0,1.0,,,,,233.0,682.0,,,,,,,2025,TE,3.9,3.9,0.4,0.4,101.0,107.0,483.0,498.0,101.0,107.0,481.0,494.0,False,False
13981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
6549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
3895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
11640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
13541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
11284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
13913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
12738,1.0,,,,,,,,,5.0,18.0,1.0,,,1.0,,2.0,2.0,11.0,,-11.0,22.0,,,,,,,,,,,,,,2025,RB,10.9,10.9,10.9,10.9,100.0,32.0,421.0,121.0,100.0,32.0,418.0,113.0,False,False
6387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
3402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
9496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
4139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
7217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
3596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
11070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
5846,15.0,,,,,,,,,2.0,12.0,1.0,,2.0,1.0,,59.0,99.0,850.0,6.0,436.0,414.0,5.0,13.0,,,,776.0,890.0,,,,,2.0,,2025,WR,191.2,191.2,12.7,12.7,25.0,24.0,71.0,81.0,25.0,24.0,70.0,75.0,True,True
6468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
8155,16.0,1.0,1.0,4.0,1.0,,,4.0,1.0,243.0,1065.0,4.0,12.0,447.0,21.0,33.0,36.0,48.0,350.0,1.0,29.0,321.0,2.0,8.0,2.0,2.0,,640.0,999.0,,,4.0,,,,2025,RB,215.7,217.6,13.5,13.6,19.0,20.0,54.0,71.0,19.0,20.0,48.0,63.0,True,True
8175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
2934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
6814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
6939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
7172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
13879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
12760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
4320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
13437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,QB,0.0,0.0,,,73.0,,546.0,,69.0,,542.0,,False,False
2870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
3893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
12935,1.0,,,,,,,,,,,,,,,,2.0,2.0,15.0,,15.0,,,,,,,,,,,,,,,2025,WR,3.5,3.5,3.5,3.5,201.0,122.0,489.0,313.0,201.0,122.0,486.0,309.0,False,False
11913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
12972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
7716,15.0,,,,,,,,,,,,,,,,11.0,16.0,103.0,1.0,35.0,68.0,1.0,2.0,,,,438.0,870.0,,,,,,,2025,TE,27.3,27.3,1.8,1.8,69.0,70.0,342.0,392.0,69.0,70.0,340.0,391.0,False,False
2325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
1567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
5597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,QB,0.0,0.0,,,73.0,,546.0,,69.0,,542.0,,False,False
6139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
3630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
12762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,QB,0.0,0.0,,,73.0,,546.0,,69.0,,542.0,,False,False
13333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
13949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
14064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
2730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
2962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
5638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
8038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
12433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,QB,0.0,0.0,,,73.0,,546.0,,69.0,,542.0,,False,False
13125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
4647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
6427,12.0,,,,,,,,,3.0,44.0,,,22.0,2.0,,5.0,10.0,106.0,,53.0,53.0,,1.0,,,,139.0,703.0,,,,,,,2025,WR,20.0,20.0,1.7,1.7,151.0,164.0,372.0,397.0,151.0,164.0,370.0,396.0,False,False
13005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
6806,10.0,,,,,,,,,153.0,772.0,4.0,9.0,374.0,19.0,9.0,11.0,14.0,37.0,,-19.0,56.0,1.0,,,,,340.0,669.0,,,2.0,,,,2025,RB,119.9,119.9,12.0,12.0,42.0,26.0,150.0,96.0,42.0,26.0,146.0,90.0,False,False
5278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
11962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
7560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
6813,17.0,,,,,,,,,323.0,1585.0,18.0,26.0,771.0,70.0,28.0,46.0,55.0,378.0,2.0,-56.0,434.0,4.0,4.0,2.0,1.0,,849.0,1007.0,,,4.0,1.0,,,2025,RB,370.3,372.3,21.8,21.9,4.0,4.0,6.0,6.0,4.0,4.0,6.0,6.0,True,True
11564,17.0,492.0,354.0,4394.0,31.0,8.0,47.0,2648.0,72.0,103.0,450.0,4.0,1.0,99.0,19.0,1.0,1.0,1.0,2.0,,-8.0,10.0,,,8.0,3.0,,1005.0,1035.0,1.0,,,,,,2025,QB,350.0,324.1,20.6,19.1,3.0,3.0,9.0,10.0,3.0,4.0,12.0,13.0,True,True
13194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
3306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
13312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
8581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
4779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
6828,7.0,,,,,,,,,12.0,60.0,,2.0,32.0,2.0,,3.0,3.0,21.0,,12.0,9.0,,1.0,1.0,1.0,,48.0,422.0,,,,,,,2025,RB,9.1,9.1,1.3,1.3,107.0,105.0,434.0,421.0,107.0,106.0,430.0,422.0,False,False
8840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
5873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
7424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
5124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,QB,0.0,0.0,,,73.0,,546.0,,69.0,,542.0,,False,False
4741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
7080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
6713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
11415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
12074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
13143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
6913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
12129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
11820,13.0,,,,,,,,,,,,,,,,1.0,1.0,6.0,1.0,6.0,,,1.0,,,,56.0,860.0,,,,,,,2025,TE,7.6,7.6,0.6,0.6,93.0,99.0,443.0,478.0,93.0,99.0,442.0,474.0,False,False
13743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
7588,16.0,,,,,,,,,252.0,1201.0,11.0,25.0,627.0,51.0,13.0,35.0,51.0,137.0,2.0,-69.0,206.0,,12.0,2.0,2.0,,769.0,1131.0,,,2.0,,,,2025,RB,246.8,246.8,15.4,15.4,12.0,12.0,32.0,43.0,12.0,12.0,32.0,38.0,True,True
5000,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,172.0,,,,,,,2025,RB,0.0,0.0,0.0,0.0,136.0,135.0,546.0,542.0,136.0,135.0,542.0,539.0,False,False
4727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
8757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
7741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
11115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
4998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
11599,9.0,,,,,,,,,4.0,3.0,,,3.0,3.0,,12.0,16.0,76.0,,24.0,52.0,1.0,3.0,,,,230.0,535.0,,,,,,,2025,TE,19.9,19.9,2.2,2.2,77.0,65.0,373.0,372.0,77.0,65.0,371.0,368.0,False,False
8188,14.0,,,,,,,,,,,,,,,,19.0,37.0,438.0,3.0,379.0,59.0,3.0,4.0,,,,368.0,961.0,,,,,,,2025,WR,80.8,80.8,5.8,5.8,80.0,82.0,208.0,229.0,80.0,82.0,207.0,229.0,False,False
5241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
2602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
4936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,QB,0.0,0.0,,,73.0,,546.0,,69.0,,542.0,,False,False
7091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
9759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
2334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
12189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
11192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
6865,15.0,,,,,,,,,,,,,,,,43.0,56.0,408.0,8.0,137.0,271.0,1.0,20.0,1.0,1.0,,558.0,946.0,,,,,,,2025,TE,129.8,129.8,8.7,8.7,18.0,21.0,131.0,160.0,18.0,21.0,128.0,159.0,False,False
3957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,QB,0.0,0.0,,,73.0,,546.0,,69.0,,542.0,,False,False
13294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
8876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
12515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
6233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,TE,0.0,0.0,,,123.0,,546.0,,123.0,,542.0,,False,False
11530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
10216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
12859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
2910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,WR,0.0,0.0,,,217.0,,546.0,,217.0,,542.0,,False,False
6231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,QB,0.0,0.0,,,73.0,,546.0,,69.0,,542.0,,False,False
12505,7.0,,,,,,,,,,,,,,,,2.0,3.0,4.0,,,4.0,,,,,,43.0,503.0,,,,,,,2025,WR,2.4,2.4,0.3,0.3,210.0,208.0,509.0,511.0,210.0,208.0,505.0,507.0,False,False
4917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
12501,14.0,,,,,,,,,10.0,49.0,,1.0,22.0,2.0,,29.0,44.0,361.0,,260.0,101.0,,2.0,,,,401.0,803.0,,,,,,,2025,WR,70.0,70.0,5.0,5.0,87.0,96.0,226.0,254.0,87.0,96.0,224.0,252.0,False,False
3309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
3242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
8721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,RB,0.0,0.0,,,136.0,,546.0,,136.0,,542.0,,False,False
